Ticker,10/04/2015,17/04/2015,24/04/2015,01/05/2015,08/05/2015,15/05/2015,22/05/2015,29/05/2015,05/06/2015,12/06/2015,19/06/2015,26/06/2015,02/07/2015,10/07/2015,17/07/2015,24/07/2015,31/07/2015,07/08/2015,14/08/2015,21/08/2015,28/08/2015,04/09/2015,11/09/2015,18/09/2015,25/09/2015,02/10/2015,09/10/2015,16/10/2015,23/10/2015,30/10/2015,06/11/2015,13/11/2015,20/11/2015,27/11/2015,04/12/2015,11/12/2015,18/12/2015,24/12/2015,31/12/2015,08/01/2016,15/01/2016,22/01/2016,29/01/2016,05/02/2016,12/02/2016,19/02/2016,26/02/2016,04/03/2016,11/03/2016,18/03/2016,24/03/2016,01/04/2016,08/04/2016,15/04/2016,22/04/2016,29/04/2016,06/05/2016,13/05/2016,20/05/2016,27/05/2016,03/06/2016,10/06/2016,17/06/2016,24/06/2016,01/07/2016,08/07/2016,15/07/2016,22/07/2016,29/07/2016,05/08/2016,12/08/2016,19/08/2016,26/08/2016,02/09/2016,09/09/2016,16/09/2016,23/09/2016,30/09/2016,07/10/2016,14/10/2016,21/10/2016,28/10/2016,04/11/2016,11/11/2016,18/11/2016,25/11/2016,02/12/2016,09/12/2016,16/12/2016,23/12/2016,30/12/2016,06/01/2017,13/01/2017,20/01/2017,27/01/2017,03/02/2017,10/02/2017,17/02/2017,24/02/2017,03/03/2017,10/03/2017,17/03/2017,24/03/2017,31/03/2017,07/04/2017,13/04/2017,21/04/2017,28/04/2017,05/05/2017,12/05/2017,19/05/2017,26/05/2017,02/06/2017,09/06/2017,16/06/2017,23/06/2017,30/06/2017,07/07/2017,14/07/2017,21/07/2017,28/07/2017,04/08/2017,11/08/2017,18/08/2017,25/08/2017,01/09/2017,08/09/2017,15/09/2017,22/09/2017,29/09/2017,06/10/2017,13/10/2017,20/10/2017,27/10/2017,03/11/2017,10/11/2017,17/11/2017,24/11/2017,01/12/2017,08/12/2017,15/12/2017,22/12/2017,29/12/2017,05/01/2018,12/01/2018,19/01/2018,26/01/2018,02/02/2018,09/02/2018,16/02/2018,23/02/2018,02/03/2018,09/03/2018,16/03/2018,23/03/2018,29/03/2018,06/04/2018,13/04/2018,20/04/2018,27/04/2018,04/05/2018,11/05/2018,18/05/2018,25/05/2018,01/06/2018,08/06/2018,15/06/2018,22/06/2018,29/06/2018,06/07/2018,13/07/2018,20/07/2018,27/07/2018,03/08/2018,10/08/2018,17/08/2018,24/08/2018,31/08/2018,07/09/2018,14/09/2018,21/09/2018,28/09/2018,05/10/2018,12/10/2018,19/10/2018,26/10/2018,02/11/2018,09/11/2018,16/11/2018,23/11/2018,30/11/2018,07/12/2018,14/12/2018,21/12/2018,28/12/2018,04/01/2019,11/01/2019,18/01/2019,25/01/2019,01/02/2019,08/02/2019,15/02/2019,22/02/2019,01/03/2019,08/03/2019,15/03/2019,22/03/2019,29/03/2019,05/04/2019,12/04/2019,18/04/2019,26/04/2019,03/05/2019,10/05/2019,17/05/2019,24/05/2019,31/05/2019,07/06/2019,14/06/2019,21/06/2019,28/06/2019,05/07/2019,12/07/2019,19/07/2019,26/07/2019,02/08/2019,09/08/2019,16/08/2019,23/08/2019,30/08/2019,06/09/2019,13/09/2019,20/09/2019,27/09/2019,04/10/2019,11/10/2019,18/10/2019,25/10/2019,01/11/2019,08/11/2019,15/11/2019,22/11/2019,29/11/2019,06/12/2019,13/12/2019,20/12/2019,27/12/2019,03/01/2020,10/01/2020,17/01/2020,24/01/2020,31/01/2020,07/02/2020,14/02/2020,21/02/2020,28/02/2020,06/03/2020,13/03/2020,20/03/2020,27/03/2020,03/04/2020,09/04/2020,17/04/2020,24/04/2020,01/05/2020,08/05/2020,15/05/2020,22/05/2020,29/05/2020,05/06/2020,12/06/2020,19/06/2020,26/06/2020,02/07/2020,10/07/2020,17/07/2020,24/07/2020,31/07/2020,07/08/2020,14/08/2020,21/08/2020,28/08/2020,04/09/2020,11/09/2020,18/09/2020,25/09/2020,02/10/2020,09/10/2020,16/10/2020,23/10/2020,30/10/2020,06/11/2020,13/11/2020,20/11/2020,27/11/2020,04/12/2020,11/12/2020,18/12/2020,24/12/2020,31/12/2020,08/01/2021,15/01/2021,22/01/2021,29/01/2021,05/02/2021,12/02/2021,19/02/2021,26/02/2021,05/03/2021,12/03/2021,19/03/2021,26/03/2021,01/04/2021,09/04/2021,16/04/2021,23/04/2021,30/04/2021,07/05/2021,14/05/2021,21/05/2021,28/05/2021,04/06/2021,11/06/2021,18/06/2021,25/06/2021,02/07/2021,09/07/2021,16/07/2021,23/07/2021,30/07/2021,06/08/2021,13/08/2021,20/08/2021,27/08/2021,03/09/2021,10/09/2021,17/09/2021,24/09/2021,01/10/2021,08/10/2021,15/10/2021,22/10/2021,29/10/2021,05/11/2021,12/11/2021,19/11/2021,26/11/2021,03/12/2021,10/12/2021,17/12/2021,23/12/2021,31/12/2021,07/01/2022,14/01/2022,21/01/2022,28/01/2022,04/02/2022,11/02/2022,18/02/2022,25/02/2022,04/03/2022,11/03/2022,18/03/2022,25/03/2022,01/04/2022,08/04/2022,14/04/2022,22/04/2022,29/04/2022,06/05/2022,13/05/2022,20/05/2022,27/05/2022,03/06/2022,10/06/2022,17/06/2022,24/06/2022,01/07/2022,08/07/2022,15/07/2022,22/07/2022,29/07/2022,05/08/2022,12/08/2022,19/08/2022,26/08/2022,02/09/2022,09/09/2022,16/09/2022,23/09/2022,30/09/2022,07/10/2022,14/10/2022,21/10/2022,28/10/2022,04/11/2022,11/11/2022,18/11/2022,25/11/2022,02/12/2022,09/12/2022,16/12/2022,23/12/2022,30/12/2022,06/01/2023,13/01/2023,20/01/2023,27/01/2023,03/02/2023,10/02/2023,17/02/2023,24/02/2023,03/03/2023,10/03/2023,17/03/2023,24/03/2023,31/03/2023,06/04/2023,14/04/2023,21/04/2023,28/04/2023,05/05/2023,12/05/2023,19/05/2023,26/05/2023,02/06/2023,09/06/2023,16/06/2023,23/06/2023,30/06/2023,07/07/2023,14/07/2023,21/07/2023,28/07/2023,04/08/2023,11/08/2023,18/08/2023,25/08/2023,01/09/2023,08/09/2023,15/09/2023,22/09/2023,29/09/2023,06/10/2023,13/10/2023,20/10/2023,27/10/2023,03/11/2023,10/11/2023,17/11/2023,24/11/2023,01/12/2023,08/12/2023,15/12/2023,22/12/2023,29/12/2023,05/01/2024,12/01/2024,19/01/2024,26/01/2024,02/02/2024,09/02/2024,16/02/2024,23/02/2024,01/03/2024,08/03/2024,15/03/2024,22/03/2024,28/03/2024,05/04/2024,12/04/2024,19/04/2024,26/04/2024,03/05/2024,10/05/2024,17/05/2024,24/05/2024,31/05/2024,07/06/2024,14/06/2024,21/06/2024,28/06/2024,05/07/2024,12/07/2024,19/07/2024,26/07/2024,02/08/2024,09/08/2024,16/08/2024,23/08/2024,30/08/2024,06/09/2024,13/09/2024,20/09/2024,27/09/2024,04/10/2024,11/10/2024,18/10/2024,25/10/2024,01/11/2024,08/11/2024,15/11/2024,22/11/2024,29/11/2024,06/12/2024,13/12/2024,20/12/2024,27/12/2024
AAPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13202561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.08125701,0.15387499,0.19200936,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0376064,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.03140843,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.13233698,0.01,0.01409709,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.09548229,0.0,0.0,0.0,0.01,0.0,0.1861424,0.0,0.2,0.0,0.0,0.13294542,0.0,0.0,0.0,0.0,0.0,0.19911583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.2,0.0,0.2,0.2,0.19800666,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.12658645,0.04851694,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.04584373,0.0,0.0,0.2,0.0,0.01,0.04768746,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.07654431,0.01,0.01,0.0,0.01,0.06838188,0.01,0.12393488,0.0,0.0,0.0,0.17969619,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.0,0.01,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.15538554,0.01,0.01,0.05241977,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.1,0.0,0.2,0.01,0.0,0.0,0.2,0.01004893,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03667949,0.0,0.0,0.15865339,0.2,0.2,0.0,0.0
ABNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.09372832,0.04203422,0.0,0.0,0.11767761,0.0,0.01,0.0,0.01,0.0,0.10654049,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.07785816,0.01308519,0.02424315,0.01,0.01,0.01
AMD,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.2,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.1074137,0.0,0.1,0.2,0.2,0.11383591,0.16514569,0.01,0.12976026,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.01,0.01,0.0,0.2,0.0,0.14491067,0.01,0.0,0.0122758,0.0,0.07030711,0.04753418,0.04467572,0.03749159,0.0,0.03988909,0.02833515,0.0,0.10899944,0.10044625,0.05082082,0.09769285,0.0,0.0,0.18327683,0.16370896,0.0,0.0,0.0,0.10799064,0.01853105,0.01,0.03220033,0.02076863,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.14768099,0.2,0.18215954,0.0,0.0,0.0,0.07674251,0.02356337,0.07588828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18447708,0.0,0.0,0.0,0.0,0.0,0.0,0.131532,0.0,0.0,0.0,0.0,0.0,0.18845697,0.2,0.06331355,0.02034024,0.01,0.2,0.0,0.01,0.01,0.2,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10969575,0.0,0.0,0.0,0.0,0.17092841,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.07523057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02884289,0.01,0.0196698,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10992367,0.0,0.0,0.15895922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286444,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
AMGN,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.17851526,0.2,0.01,0.01,0.2,0.2,0.2,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.03951617,0.03987701,0.01,0.0,0.0,0.10221067,0.04150021,0.06154896,0.13857338,0.2,0.2,0.07720987,0.2,0.01,0.10268942,0.02490191,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.11552292,0.0,0.2,0.0,0.2,0.08452811,0.0,0.0,0.11275755,0.02807616,0.0422198,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.18813007,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05898422,0.0,0.10489154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.05932885,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.13203812,0.2,0.0,0.0,0.01368373,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.2,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.11046438,0.01,0.0,0.18987994,0.02171366,0.01,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.07825863,0.0,0.09567715,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.05573292,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.05674319,0.01,0.01,0.0,0.01,0.01,0.01,0.09113176,0.0,0.05028814,0.01,0.05177867,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04426608,0.0,0.0,0.09768134,0.11939354,0.0,0.0,0.05530122,0.07074852,0.14886262,0.0,0.2,0.11886704,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01
